id,comicsId
2071,50817
2071,50818
2071,50819
2071,50820
2071,50821
2071,50822
2071,50823
2071,50863
2071,50864
2071,50866
2071,50867
2071,50868
1650,9740
1650,11137
1650,18503
12955,62604
12955,62129
1607,5060
1607,17467
1607,11096
575,17704
575,59189
575,57429
575,57382
575,57383
575,61847
575,57384
575,57385
575,57386
575,57387
575,57388
575,57389
575,57390
575,57391
575,57392
575,57393
575,60929
575,60930
575,60933
575,60934
7440,21736
8708,53987
8708,31489
8708,25921
4333,17759
4333,17760
4333,17761
4333,51707
4333,46942
4333,71970
4333,71971
4333,71972
4333,71973
4333,71974
4333,71975
4333,71976
4333,71977
4333,71978
4333,71979
4333,71980
4333,71981
4333,5705
4333,63254
4333,12114
61,60200
61,7485
61,7491
61,7492
61,7494
61,56548
61,60348
61,61207
61,59854
61,8392
61,33594
61,4208
61,5233
61,12930
61,14434
61,47928
61,47929
61,4452
61,4453
61,2319
958,60533
958,6601
958,6621
958,6622
958,6623
958,6624
958,6626
958,6628
958,6629
958,6630
958,6631
958,6632
958,6633
958,6634
958,6635
958,6636
958,6637
958,6639
958,6640
958,6641
10264,33334
10264,39229
10264,29768
10264,30882
10264,46173
10264,49784
10264,42933
10264,30157
10264,38243
10264,30158
10264,45254
10264,38543
10264,35432
10264,49132
10264,49133
10264,40018
10264,50323
10264,50305
10264,50306
10264,50307
13253,71605
13253,61456
13253,73507
11962,61188
3222,12128
1741,7337
1741,7338
1741,7340
1741,7344
1741,12907
1741,22078
1741,22079
12475,54779
12475,51798
12475,55085
12475,51797
12475,51800
12475,54945
12475,52810
12475,52821
12475,52822
12475,52823
4986,15871
4986,16555
4986,17265
4986,20924
3185,11947
925,59897
925,59610
925,59611
925,59978
925,4495
925,4818
925,5111
925,5263
925,5830
925,5828
925,5982
925,6160
925,6305
925,15899
925,56123
925,56124
925,56125
925,56126
925,56127
925,59983
501,24419
501,28710
501,29555
501,24420
501,24421
501,12817
501,12828
501,12839
501,12843
501,12844
501,12845
501,12846
501,12847
501,12848
501,12825
501,12826
501,359
501,280
501,28486
501,21599
4969,15701
4969,15705
4969,15706
4969,2982
4969,1020
10853,30557
10853,30559
4063,7452
4063,7454
4063,15546
4063,15548
4063,20913
4152,12403
4152,1033
4152,20617
4152,12580
4152,12583
4152,12584
4152,15694
4152,954
4152,8489
4152,8491
4152,15537
4152,15540
4152,15542
4152,15544
4152,14278
4152,14270
4152,14412
4152,14414
4152,19894
4152,19896
11215,32481
4070,20623
4070,7456
4070,7458
4070,21636
4070,18644
4070,18646
4070,13919
4070,23507
4070,23498
4070,17946
4070,14392
4070,22058
6705,19900
10388,32880
13022,59345
13022,59325
3106,15516
3106,27729
3106,27730
3106,27731
3106,27733
3106,27734
3106,15225
3106,12361
13218,61708
3385,10276
3385,15414
12842,61354
12842,61359
12842,61372
12842,66529
12842,66828
12842,62101
12842,62103
12842,61474
12842,61475
12842,61476
12842,61469
12842,62043
12842,71427
12842,71429
12842,71430
12842,71431
12842,71432
12842,63763
12842,57148
12842,57149
11716,46542
11716,44254
11716,45421
11716,46544
12948,62427
12948,61426
12948,61427
12948,61428
12948,64961
12948,65062
12948,65271
12948,65902
12948,66271
12948,65119
12948,68397
12948,64386
12948,62579
12948,69730
12948,69736
12948,69737
12948,69738
12948,69739
12948,67951
12948,61429
3798,12663
3798,12664
3798,56802
3798,53775
3798,53776
3798,10084
3798,10085
3798,69584
3798,64448
1560,23245
1560,23256
1560,23267
1560,23278
1560,7310
1560,7321
1560,6953
1560,6964
1560,6975
1560,6997
1560,7084
1560,7092
1560,7093
1560,6939
1560,6940
1560,6941
1560,2005
1560,7642
1560,8014
1560,20362
3885,38317
3885,38320
3885,67762
3885,20611
3885,20613
3885,20616
3885,60933
3885,60934
3885,65268
3885,66534
3885,71374
3885,66833
3885,67325
3885,67326
3885,68099
3885,68100
3885,24855
3885,75843
3885,59695
3885,67347
7242,20758
3642,8576
4,43161
4,43162
4,43166
4,43167
4,43168
4,43169
4,43170
4,43171
4,277
4,322
4,392
4,721
4,530
4,765
4,855
4,935
4,6
4,1409
4,1511
4,1611
12517,53876
12517,60476
12517,52668
12517,52669
12517,59778
12517,53985
12517,54039
12517,54040
12517,54041
12517,54042
12517,54043
12517,54044
12517,54045
12517,54046
12517,54047
12517,54048
12517,54049
12517,54050
12517,54051
12517,54052
627,30021
627,23937
627,20870
627,21218
627,21546
627,27891
627,24717
627,59698
627,59611
627,13502
627,27512
627,28054
627,24244
627,24852
627,24853
627,24854
627,24855
627,3203
627,3525
627,3928
2033,6625
2033,38959
2033,19565
2033,53899
2033,53900
2033,54692
2033,54693
2033,54694
2033,53901
2033,65129
2033,65336
2033,54169
2033,54170
2033,54171
2033,54172
8509,20558
12557,53984
1246,20715
1246,60576
1246,70395
1246,57657
1246,8674
1246,8677
1246,29146
1246,47554
1246,22643
1246,29372
1246,40224
1246,40988
1246,10123
1246,73924
1246,63553
1246,69782
1246,66077
1246,41127
1246,47130
1246,33403
4462,13814
4462,1079
6020,18299
4952,15620
4952,15631
4952,15642
4952,953
4952,54103
4952,54104
4952,54105
4952,54106
12863,63697
12863,65123
12863,58999
12863,59000
12863,58935
12863,66775
12863,69009
12863,69019
12863,69030
12863,71956
12863,72341
12863,55653
12863,55654
12863,55655
12863,61050
12863,62215
12863,60688
12863,60689
12863,60690
1588,11072
3245,12140
3245,23030
484,12620
484,7466
484,7842
484,7843
484,7844
484,1820
484,17463
484,5453
484,37773
484,19885
484,19888
484,19889
484,870
484,58
484,1364
484,1789
484,13937
484,14094
484,14095
484,14096
4057,17759
4057,17760
4057,17761
4057,7450
4057,7452
4057,7454
4057,7466
4057,7845
4057,15594
4057,12854
4057,1820
4057,1821
4057,1299
4057,5705
4057,5453
4057,37770
4057,14095
4057,14096
4057,14122
4057,14123
4207,3041
4207,3210
4207,3939
4207,4175
4207,277
4207,1262
4207,17549
4207,5475
4207,5476
4207,5728
4207,5729
4207,12586
4207,12630
4207,12613
4207,1039
4207,1040
4207,1842
4207,47
4207,1444
4207,1536
4951,15620
4951,953
4950,15620
4950,953
1152,5887
1152,17314
6146,393
6146,456
6146,616
6146,677
6146,613
6146,572
6146,790
6146,866
6146,67
6146,1465
6146,1558
6146,1647
6146,21798
6146,21259
6146,21260
6146,21404
6146,21405
6146,21577
6146,7474
6146,7475
697,753
697,1309
7128,20495
7128,20496
7128,20497
7128,20498
7128,20499
7128,22962
4109,7846
4109,7848
4109,7839
4109,5453
6075,18343
4066,7452
4066,7454
4066,20913
6738,17715
6738,17716
6738,22840
6738,22849
6738,8523
6738,8524
6738,8525
6738,8526
6738,8527
6738,57439
6738,47642
6738,19923
6738,19934
6738,19936
6738,19938
6738,63078
6738,13358
6738,73297
6738,73298
6738,73299
4830,15377
4067,7454
4067,19907
4067,19909
4067,19915
4067,19916
4067,19917
4067,19918
4067,19919
4067,19920
4067,19921
4067,19922
4067,27450
4067,10322
4067,10327
4067,10328
4067,10329
4067,1607
4067,1210
4067,14093
4067,18068
470,29759
470,13498
470,66242
470,14831
470,186
470,178
470,24054
470,3887
470,4252
470,6280
13205,47409
12914,46516
254,1155
254,2211
254,18802
254,18803
254,18804
254,18805
5190,21152
5190,46230
5190,17677
5190,17676
5190,6183
5190,16698
5190,16699
5190,16700
10918,45992
10918,30575
10918,34433
1372,29733
1372,29734
1372,29735
1372,31211
1372,31210
1372,24185
1372,24715
1372,24716
1372,44825
1372,45993
1372,45994
1372,45995
1372,48803
1372,23139
1372,23630
1372,23786
1372,23980
1372,29157
1372,24824
1372,40322
7482,30392
7482,31992
13082,56713
13082,56717
13082,56724
13082,56725
13082,60585
13082,60586
13082,62132
13082,62133
13082,63688
13082,63845
13082,64164
13082,64246
13082,64605
13082,55502
13082,58612
13082,52210
13082,52826
13082,55990
13082,56270
13082,52896
7724,24251
7724,62963
7724,23123
11289,32512
2961,9235
2961,18442
4645,12618
4645,16257
4645,1094
4645,14487
4645,14498
4645,1301
4645,16209
4645,18990
4645,18875
4645,18865
4645,18866
4645,18071
4645,18082
4645,18092
4645,18093
4645,18094
4645,1149
4645,1190
4645,18286
4645,18287
718,17706
718,17707
718,394
718,21798
718,23993
718,24440
718,17518
718,17519
718,17520
718,17521
718,17522
718,17524
718,4106
718,4214
718,4308
718,4464
718,63215
718,63216
718,63217
718,63218
6502,19758
6746,19973
6746,21631
7643,21494
7643,21684
7643,21685
7643,21686
7643,21687
12633,54205
6935,20246
6935,20247
6935,20248
6935,20250
6935,20251
6935,20252
6935,20253
6935,20254
6935,20255
6935,20257
959,23247
959,17532
959,7353
959,6993
959,1038
959,7625
959,8004
959,65047
959,20223
959,20234
959,20245
959,58838
959,20106
959,20107
959,20108
959,20110
959,20111
959,20113
959,20114
959,20115
1057,21840
1057,23779
1057,13438
1057,15939
1057,16122
1057,16643
1057,27873
1057,27798
1057,27799
1057,27800
1057,27801
1057,27802
1057,30777
1057,30395
1057,32546
1057,30391
1057,50081
1057,5977
1057,6274
1057,13469
10532,37087
11561,61513
11561,61514
11561,61515
11561,61516
11561,61517
11561,61518
11561,61519
11561,61520
11561,61521
11561,61522
11561,37174
11561,41178
11561,46083
11561,62818
11561,65074
11561,65075
11561,66158
11561,64931
11561,62188
11561,44206
5014,15979
5625,36583
5625,29753
5625,36540
5625,29754
5625,29755
5625,30825
5625,20897
5625,20896
5625,21030
5625,21029
5625,21246
5625,21245
5625,21388
5625,21389
5625,21563
5625,21562
5625,21758
5625,22323
5625,22324
5625,22522
7515,21542
7515,21740
7515,23967
7515,24166
7515,20803
7515,27347
12969,62781
12969,64274
12969,62647
12969,62719
12969,62720
12969,62849
12969,62850
12969,63135
12969,63268
12969,63864
12969,23849
7345,17677
7345,17676
6193,18586
1543,9787
1543,9788
1543,3965
1543,17465
1543,1169
1543,5060
1543,17467
1543,1148
1543,11026
1543,11029
1543,11030
1543,11385
1543,11387
1543,11388
1543,18508
5056,16069
1566,11050
1566,11109
6217,18660
6217,34673
13281,46948
13281,65564
13281,66101
13281,20811
4538,4088
4538,4769
4538,12810
4538,64142
4538,19916
4538,19917
4538,19918
4538,19919
4538,19920
4538,19921
4538,19923
4538,19926
4538,24262
4538,27398
4538,26051
4538,28600
4538,26053
4538,26055
4538,26056
4538,26057
8590,496
8590,1361
4334,947
4334,4623
4334,4624
4334,16084
4334,20035
4334,20036
4334,20037
4334,16049
4334,16050
4334,10929
4334,10930
4334,10931
4334,10932
4334,10933
4334,10934
4602,24853
4602,36637
10036,26243
10036,24636
10036,24637
10036,24640
10036,45980
10036,48582
10036,48589
10036,48590
10036,48591
10036,48592
10036,51113
9031,56438
9031,56439
9031,56440
9031,59897
9031,51403
9031,51405
9031,54993
9031,51406
9031,54981
9031,51407
9031,51408
9031,54915
9031,54830
9031,51525
9031,51526
9031,48983
9031,49024
9031,49025
9031,49027
9031,60039
1113,74013
1113,59698
1113,59611
1113,30837
1113,67018
1113,41782
1113,16148
1113,53080
1113,24153
1113,26003
1113,26004
1113,26005
1113,26006
1113,27889
1113,26007
1113,26008
1113,26009
1113,26012
1113,26013
1113,26014
6442,19605
10082,36599
10082,28621
10082,28873
10082,28877
10082,29357
10082,29359
10082,46083
10082,31515
10082,32490
10082,32491
10082,30173
10082,32188
10082,38904
10082,36448
10082,38903
10082,38902
10082,40017
10082,36447
10082,38901
10082,38238
11560,41112
11560,36365
11560,38753
11560,33044
11560,32682
11560,41178
11560,59621
11560,68175
11560,51709
11560,59099
11560,41553
11560,41552
11560,41551
11560,41554
11560,63688
11560,63845
11560,64164
11560,64246
11560,64605
11560,65121
2470,12689
2470,12691
2470,12692
2470,12693
2470,12694
2470,12695
2470,12696
2470,12697
2470,12698
2470,12699
2470,12730
2470,12731
2470,12737
2470,8206
2470,9108
2470,9110
2470,9123
2470,16870
2470,10127
2470,10131
5631,48693
5631,17255
5631,29943
5631,28076
5631,17425
5631,39388
5631,28844
5631,28979
5631,20710
13600,73298
13600,73299
12609,54703
12609,54001
12609,54002
12609,54003
11397,30278
11397,33018
12945,61531
12945,61532
12945,62605
12945,61534
12945,61535
12945,61536
12945,61537
12945,61538
12945,61539
12945,61540
12945,61541
12945,67342
12945,68591
12945,68592
12945,68594
12945,68588
12945,71573
12945,65098
12945,65301
12945,65722
448,45762
448,43498
448,43499
448,44569
448,41230
448,24221
448,36483
448,36478
448,39855
448,36482
448,36481
448,36480
448,36479
448,36484
448,36487
448,16471
448,17226
448,17358
448,21062
448,66094
12141,46753
489,73397
489,73398
489,73399
489,73400
489,73401
489,470
489,497
489,633
489,652
489,71142
489,71143
489,71139
489,71476
489,13963
489,13964
489,13965
489,13966
489,13967
489,13968
489,13969
1912,13170
1912,13171
1912,1152
1912,1185
1884,7805
1884,20463
1884,20474
1884,20485
1884,20489
1884,20490
1884,20491
1884,16228
1884,20454
1884,13121
1884,13136
1884,13141
1884,13143
1884,13144
1884,13145
1884,13146
1884,13147
1884,13148
1884,13149
1884,13151
7806,23512
4878,15518
11469,38992
11469,38987
11469,38950
11469,38951
11469,38944
11469,38943
11469,41149
11469,40838
11469,40854
11469,40851
11469,40844
11469,40848
11469,40850
5430,17509
5430,7003
5430,7004
5430,7010
5430,4461
5430,21090
5430,27758
5430,17027
8704,26243
8704,28730
8704,28731
8704,32684
8704,41109
8704,40532
8704,40534
8704,40529
8704,40531
8704,40530
8704,40528
8704,40538
8704,65064
8704,67327
8704,60971
8704,60975
8704,38496
8704,40623
8704,27785
8704,27787
10743,30211
10743,46581
1529,6534
1529,16839
1529,16849
1529,16858
1529,7003
1529,7004
1529,7009
1529,7010
1529,7034
1529,6942
1529,1097
1529,1034
1529,17844
1529,2332
1529,7549
1529,7599
1529,7601
1529,7603
1529,7604
1529,7605
8535,59529
8535,59530
8535,59531
8535,59532
8535,59528
8336,48216
8336,48217
8336,60103
8336,47099
8336,32557
8336,32556
12447,56424
12447,56425
12447,56430
12447,56432
12447,56435
12447,56436
12447,56437
12447,56438
12447,56439
12447,56440
12447,56441
12447,56442
12447,56443
12447,56444
12447,56445
12447,56446
12447,56447
12447,60507
12447,60508
12447,60509
12959,62683
12959,62580
13221,71553
13221,71556
13221,61279
13221,61286
13221,61287
13221,65284
13221,65562
13221,66100
13221,66414
13221,69730
13221,69736
13221,69737
13221,69738
13221,69739
13221,46519
11488,45792
11488,45793
11488,45789
11488,45790
11488,45791
11488,56497
11488,41530
11488,41514
11488,47697
11488,56781
11488,56785
11488,56787
11488,56788
11488,56789
11488,61335
11488,45964
11488,59733
11488,60023
11488,38142
11488,51627
4317,10574
4317,5279
4317,23891
2533,17524
2533,17537
2533,5844
2533,1038
2533,14811
2533,940
2533,7428
2533,7431
2533,7433
2533,7442
2533,7443
2533,7444
2533,7445
2533,7446
2533,7447
2533,7451
2533,7452
2533,7453
2533,7455
2533,7456
12593,53995
918,30885
918,30092
918,30093
918,35497
918,40884
918,40268
918,39254
918,49358
918,38496
918,3211
918,16582
918,21860
918,17278
918,17412
918,17649
918,21065
918,16512
918,17245
918,17381
918,21056
6920,16903
6920,20231
3051,17787
3051,56524
3051,60097
3051,60098
3051,60099
3051,60100
3051,60102
3051,9547
815,2293
815,1723
815,1724
815,1832
815,1943
815,2050
815,18155
2965,9246
2965,18394
2965,12213
588,338
588,351
588,985
588,19947
588,570
588,2156
588,2591
588,2503
588,59103
588,4131
588,38907
588,53965
588,53979
588,53982
588,54216
588,54217
588,54634
588,54635
588,54636
588,54637
1422,38067
1422,38069
1422,38066
1422,38068
1422,38842
3064,9574
11501,45764
11501,43510
11501,12575
11501,12586
11501,12597
11501,12608
11501,1039
11501,58085
11501,16651
11501,39428
11501,41403
11501,975
11501,3889
11501,5487
11501,4491
11501,22652
11501,4815
11501,22663
11501,5104
